Latitude,Longitude,Accident Frequency,Accident Severity,Road Type,Road Condition,Weather,Lighting,Speed Limit (km/h),Traffic Volume (vehicles/day),Road Curvature,Elevation & Gradient,Intersections,Pedestrian Activity,Road Signage,Guardrails,Accident Prone
-17.971139,31.013964,16,5,Rural Road,Poor,Clear,Night,70,10285,Straight,Medium,0,Low,Present,Absent,1
-18.431746,31.079127,6,4,Highway,Good,Clear,Day,50,28715,Moderate,Medium,2,Low,Present,Absent,1
-18.079156,31.335244,11,1,Highway,Fair,Clear,Day,60,29511,Sharp,Low,5,Low,Present,Present,0
-18.165044,31.809733,9,3,Urban Road,Fair,Foggy,Day,90,3439,Sharp,Low,5,Medium,Absent,Present,0
-16.532074,31.863683,17,5,Highway,Poor,Rainy,Day,100,13491,Straight,Medium,0,Low,Present,Present,1
-16.826196,30.926264,13,2,Rural Road,Good,Clear,Night,100,27625,Straight,Medium,0,Low,Absent,Present,1
-18.248314,31.597286,8,4,Highway,Fair,Clear,Day,80,27376,Moderate,High,4,Medium,Absent,Present,1
-16.745797,31.838387,6,5,Urban Road,Poor,Rainy,Night,70,2628,Moderate,Low,2,Low,Absent,Present,1
-17.229155,30.586207,6,5,Rural Road,Good,Clear,Day,80,8856,Moderate,Low,3,Low,Present,Present,1
-18.124957,32.412394,15,1,Highway,Fair,Clear,Night,70,18113,Straight,Medium,2,Medium,Present,Present,1
-17.903758,30.849054,14,3,Rural Road,Poor,Rainy,Day,80,13571,Straight,Medium,3,Low,Present,Present,1
-18.067422,30.880669,13,1,Rural Road,Fair,Foggy,Night,100,11218,Straight,Low,3,Low,Present,Absent,1
-17.498018,31.894947,10,5,Rural Road,Good,Clear,Night,60,16961,Straight,Low,5,High,Present,Present,1
-18.456236,32.296836,11,2,Highway,Poor,Rainy,Day,100,21988,Moderate,Low,0,Low,Present,Absent,1
-16.594662,31.076017,9,2,Urban Road,Good,Rainy,Day,90,19999,Straight,Low,3,Low,Present,Present,0
-17.802905,30.752257,13,3,Rural Road,Good,Clear,Day,90,13976,Straight,Low,4,Medium,Present,Present,1
-18.313457,32.369159,9,3,Highway,Fair,Foggy,Day,120,23402,Straight,Low,0,Low,Present,Absent,0
-17.386758,31.30651,5,2,Highway,Good,Clear,Day,120,3615,Gentle,Low,0,Medium,Present,Present,0
-17.207608,31.675548,6,2,Urban Road,Poor,Clear,Day,110,22155,Straight,Medium,1,Low,Present,Present,0
-16.51775,32.269365,11,2,Urban Road,Poor,Rainy,Day,50,22020,Sharp,Medium,1,Medium,Present,Present,1
-18.397607,31.159932,11,2,Highway,Good,Rainy,Day,90,12401,Sharp,Low,1,High,Present,Absent,0
-18.402067,30.780615,13,4,Highway,Good,Clear,Night,80,14967,Straight,High,1,Low,Present,Present,1
-17.734276,32.031222,16,5,Urban Road,Fair,Clear,Day,60,19593,Straight,Low,1,Medium,Present,Present,1
-18.491597,31.140361,12,4,Rural Road,Fair,Clear,Night,60,24823,Straight,Low,2,Low,Present,Present,1
-17.597058,30.741176,7,1,Rural Road,Fair,Rainy,Day,110,21161,Straight,High,4,Low,Present,Present,1
-17.319478,31.978058,8,3,Urban Road,Good,Clear,Night,70,7894,Sharp,Low,1,Low,Present,Absent,0
-17.063952,32.413809,8,2,Highway,Good,Clear,Day,80,8626,Straight,Medium,3,Low,Present,Present,0
-18.456256,31.713548,10,3,Highway,Fair,Clear,Day,80,25435,Gentle,High,0,Low,Present,Present,0
-18.448644,31.152989,8,5,Highway,Poor,Foggy,Night,70,16349,Moderate,Medium,1,Medium,Absent,Present,1
-17.364846,32.059715,14,5,Urban Road,Good,Rainy,Night,70,11641,Moderate,Low,2,Low,Absent,Present,1
-17.873314,31.325893,11,2,Urban Road,Good,Foggy,Day,120,16516,Straight,Low,3,Medium,Present,Absent,0
-17.438188,30.893282,9,1,Urban Road,Fair,Clear,Day,70,2642,Moderate,High,0,Low,Present,Absent,0
-16.825853,32.099524,10,1,Highway,Good,Clear,Day,120,11504,Gentle,Low,2,Low,Absent,Present,0
-17.526533,31.818226,6,2,Urban Road,Fair,Rainy,Day,120,10243,Straight,Low,0,Low,Present,Present,0
-17.215283,32.080945,7,3,Urban Road,Fair,Foggy,Day,110,13947,Sharp,Medium,1,Medium,Present,Present,0
-18.207215,30.978297,10,3,Highway,Good,Clear,Day,100,12668,Straight,Low,3,Low,Present,Absent,0
-18.376724,30.795104,13,3,Urban Road,Poor,Rainy,Day,50,20938,Straight,Low,1,Low,Present,Absent,1
-17.537634,31.148957,9,4,Urban Road,Poor,Clear,Day,50,18328,Straight,Low,0,Medium,Absent,Present,1
-18.390905,32.468656,8,2,Rural Road,Good,Clear,Day,90,19704,Straight,Low,3,Low,Present,Absent,0
-17.604767,30.779081,10,4,Highway,Good,Clear,Day,80,7325,Gentle,Medium,4,Low,Present,Present,1
-16.781972,32.477591,10,3,Rural Road,Fair,Foggy,Day,120,13796,Moderate,Low,3,Low,Present,Absent,0
-17.397281,30.560506,9,5,Urban Road,Fair,Foggy,Day,120,27120,Straight,Low,4,Low,Present,Present,1
-17.689962,30.748114,10,2,Highway,Fair,Clear,Day,50,8179,Straight,Low,0,Medium,Present,Present,0
-17.844937,30.970453,11,5,Highway,Good,Clear,Day,120,28078,Gentle,High,1,Low,Present,Present,1
-18.221365,31.485757,13,5,Urban Road,Good,Clear,Day,90,26330,Straight,Medium,0,Low,Present,Present,1
-18.027066,32.494727,13,1,Rural Road,Fair,Clear,Night,80,4994,Moderate,High,0,Low,Absent,Present,1
-16.570004,32.133447,14,4,Rural Road,Good,Clear,Day,80,18540,Moderate,Low,1,Medium,Present,Present,1
-17.883485,30.607612,11,3,Urban Road,Fair,Clear,Day,110,17304,Moderate,Medium,0,Medium,Absent,Absent,0
-17.204114,31.580544,8,3,Highway,Poor,Rainy,Day,60,8568,Moderate,Medium,0,Medium,Present,Present,1
-17.294987,32.168322,8,4,Highway,Good,Clear,Night,90,24340,Moderate,Low,3,Low,Present,Present,1
-18.324382,31.718606,14,4,Urban Road,Fair,Clear,Day,90,10347,Sharp,High,1,Low,Present,Present,1
-17.538954,31.43515,8,1,Urban Road,Poor,Clear,Night,70,14494,Gentle,Medium,1,Low,Absent,Present,0
-17.973141,31.700419,11,2,Urban Road,Fair,Clear,Day,120,23252,Gentle,High,3,Low,Absent,Absent,1
-18.215168,31.317259,8,2,Urban Road,Good,Clear,Day,60,2922,Sharp,Low,3,Low,Absent,Present,0
-17.216586,30.857724,13,2,Urban Road,Poor,Foggy,Day,110,3299,Straight,Low,3,Medium,Present,Present,1
-16.606712,32.492643,8,1,Highway,Good,Clear,Day,120,3998,Moderate,Low,0,Low,Present,Present,0
-17.747271,31.084186,8,2,Urban Road,Poor,Clear,Night,90,27781,Straight,Low,2,Low,Present,Absent,0
-18.029837,31.068412,13,3,Urban Road,Good,Clear,Day,50,7109,Moderate,Medium,1,Low,Present,Present,1
-18.004633,30.911463,12,4,Urban Road,Fair,Foggy,Day,100,3604,Straight,Medium,1,Low,Present,Absent,1
-17.938593,31.958798,11,5,Urban Road,Good,Clear,Day,60,28705,Gentle,Low,0,Low,Present,Absent,1
-16.814262,31.511919,9,1,Rural Road,Fair,Rainy,Day,110,13284,Sharp,Low,3,Medium,Present,Present,0
-16.718993,31.965951,10,2,Highway,Poor,Rainy,Night,110,3929,Gentle,High,5,Low,Present,Present,1
-16.598698,32.08354,11,2,Urban Road,Good,Rainy,Day,120,11610,Gentle,Low,0,Low,Absent,Present,0
-16.560599,32.20176,13,1,Rural Road,Good,Clear,Night,120,14402,Gentle,Low,2,Low,Present,Absent,1
-18.315882,32.34185,7,2,Urban Road,Good,Rainy,Day,70,19845,Straight,Low,5,Low,Present,Absent,0
-16.629358,31.967391,9,2,Rural Road,Poor,Rainy,Night,80,18866,Sharp,Low,4,Medium,Present,Present,1
-17.709426,31.146193,6,3,Urban Road,Fair,Rainy,Day,120,17128,Sharp,Low,3,Low,Present,Present,0
-17.596648,32.112881,11,3,Urban Road,Poor,Clear,Day,100,24002,Moderate,Low,4,Medium,Present,Present,1
-18.20275,32.110566,16,2,Urban Road,Poor,Rainy,Day,110,20442,Moderate,Low,4,Low,Present,Present,1
-18.133495,32.005131,12,2,Urban Road,Fair,Foggy,Night,120,20430,Straight,Low,1,Low,Absent,Present,1
-17.624517,32.408468,10,3,Urban Road,Good,Clear,Day,100,9937,Moderate,Low,1,Medium,Present,Absent,0
-17.168012,30.940204,7,4,Urban Road,Poor,Foggy,Day,50,25663,Gentle,High,0,Low,Present,Present,1
-17.750854,31.799854,12,2,Highway,Good,Foggy,Day,70,6595,Gentle,Low,4,Low,Absent,Present,0
-18.451595,30.814173,18,2,Urban Road,Fair,Clear,Night,90,29927,Straight,Medium,3,Low,Present,Absent,1
-17.284481,31.349085,12,1,Urban Road,Good,Clear,Night,80,15218,Straight,Low,2,Low,Present,Absent,0
-17.109301,31.585312,12,1,Urban Road,Fair,Foggy,Day,100,9051,Moderate,Medium,4,Low,Absent,Absent,0
-18.241113,32.452058,10,3,Rural Road,Fair,Clear,Day,100,2133,Moderate,Low,5,Low,Present,Absent,0
-18.325195,31.096608,10,2,Urban Road,Fair,Clear,Day,110,8572,Moderate,Medium,1,High,Present,Present,0
-16.988527,31.694475,9,2,Highway,Poor,Clear,Day,120,22537,Straight,Medium,0,Low,Present,Present,0
-17.801297,31.739932,13,1,Urban Road,Fair,Rainy,Day,80,27805,Gentle,Medium,1,Medium,Present,Present,1
-17.020948,31.742019,13,1,Urban Road,Good,Clear,Day,70,25370,Straight,Low,4,Medium,Present,Present,1
-17.630453,31.36482,12,2,Highway,Poor,Rainy,Day,80,24757,Straight,Low,0,Low,Present,Present,0
-17.587199,30.500728,10,4,Urban Road,Fair,Clear,Night,110,22290,Straight,Low,3,Medium,Present,Present,1
-17.963581,30.838376,13,4,Urban Road,Fair,Clear,Night,120,19790,Straight,Medium,5,Low,Present,Absent,1
-18.275804,30.649753,8,3,Urban Road,Good,Clear,Day,90,14545,Moderate,Low,4,Low,Present,Present,0
-17.486067,31.203902,9,4,Urban Road,Good,Clear,Day,70,24251,Gentle,Low,5,Low,Present,Present,1
-17.799969,30.505676,13,1,Highway,Fair,Rainy,Day,60,27899,Straight,Low,4,Low,Present,Present,1
-17.474027,32.383742,11,3,Highway,Fair,Clear,Night,100,22798,Moderate,High,3,Medium,Present,Present,1
-18.327938,31.040856,11,2,Urban Road,Good,Clear,Day,100,26725,Straight,Medium,0,Low,Present,Present,0
-17.869595,31.043006,6,1,Highway,Good,Clear,Day,90,10121,Straight,Low,1,Low,Absent,Present,0
-16.605831,32.046816,10,3,Rural Road,Good,Clear,Day,120,24746,Sharp,Low,3,Low,Present,Present,0
-16.916883,31.971034,9,3,Rural Road,Good,Clear,Night,50,25175,Straight,High,4,Low,Absent,Present,0
-16.506145,31.733031,12,5,Rural Road,Fair,Rainy,Night,100,18930,Straight,Low,0,High,Present,Present,1
-17.018855,32.1745,5,1,Highway,Fair,Rainy,Day,90,20208,Gentle,Medium,4,Low,Absent,Present,0
-16.94084,31.73034,12,2,Rural Road,Fair,Rainy,Day,50,8031,Straight,Medium,5,Low,Present,Absent,0
-17.878622,30.572151,8,3,Highway,Good,Clear,Day,70,4009,Straight,Low,4,Low,Present,Absent,0
-16.555656,30.546556,6,3,Rural Road,Fair,Clear,Day,110,4908,Straight,Medium,4,Medium,Present,Present,0
-18.468102,31.779788,7,2,Urban Road,Fair,Clear,Day,100,4028,Moderate,Low,2,Low,Present,Absent,0
-17.702511,31.877887,11,5,Urban Road,Poor,Rainy,Day,120,14442,Sharp,Low,0,High,Present,Present,1
-18.108971,32.42109,8,4,Urban Road,Poor,Clear,Day,110,12948,Straight,High,5,Medium,Absent,Present,1
-17.647529,32.17343,4,4,Urban Road,Fair,Rainy,Night,80,21240,Gentle,Low,4,Medium,Present,Present,1
-17.717857,31.548037,11,4,Rural Road,Fair,Foggy,Day,100,4596,Sharp,Low,0,Low,Present,Present,1
-17.499819,32.170341,10,1,Highway,Fair,Clear,Day,60,12354,Gentle,Low,3,High,Absent,Present,0
-18.136889,31.664448,13,2,Urban Road,Fair,Clear,Day,120,4200,Straight,Medium,0,Low,Present,Present,1
-17.48667,31.548932,8,2,Rural Road,Good,Clear,Night,60,3327,Straight,High,0,Medium,Present,Present,0
-18.331815,31.24443,6,4,Urban Road,Fair,Clear,Day,110,21949,Moderate,High,0,Low,Present,Present,1
-16.689624,31.533756,10,4,Highway,Fair,Rainy,Day,70,3212,Moderate,Medium,5,Low,Present,Present,1
-17.611434,30.586174,5,1,Highway,Good,Clear,Day,60,27181,Straight,Low,1,Low,Present,Present,0
-17.773906,31.607206,13,4,Urban Road,Fair,Clear,Day,110,8301,Gentle,High,0,Low,Present,Absent,1
-17.115665,31.423313,12,2,Urban Road,Fair,Clear,Day,110,29056,Gentle,Low,1,Low,Present,Present,0
-16.638251,30.928376,7,1,Urban Road,Good,Rainy,Day,90,12579,Straight,Low,1,High,Present,Present,0
-17.425072,31.705434,8,2,Highway,Poor,Rainy,Night,100,25477,Gentle,Low,3,Low,Present,Present,1
-16.766685,31.272338,9,2,Urban Road,Poor,Clear,Night,90,14287,Moderate,Low,2,Low,Present,Present,1
-18.464706,31.967377,13,2,Urban Road,Good,Clear,Day,80,6063,Gentle,Medium,5,Low,Absent,Present,1
-17.137744,30.513774,11,5,Rural Road,Good,Clear,Day,90,15804,Straight,High,2,Medium,Present,Present,1
-17.088259,32.286325,13,2,Highway,Good,Rainy,Day,80,22655,Sharp,High,0,Low,Present,Present,1
-17.576627,31.728735,7,4,Rural Road,Poor,Rainy,Night,60,17742,Moderate,High,3,Medium,Present,Present,1
-17.871595,31.461147,12,2,Urban Road,Fair,Clear,Day,80,6388,Straight,Medium,3,High,Present,Present,0
-16.713672,30.524671,8,1,Rural Road,Fair,Rainy,Day,100,29668,Moderate,Medium,2,Medium,Present,Absent,0
-17.620909,30.669133,12,5,Urban Road,Fair,Clear,Night,80,28423,Straight,Low,5,Medium,Present,Present,1
-16.724646,31.95912,12,2,Highway,Fair,Clear,Day,90,22394,Gentle,Low,4,Medium,Present,Present,0
-17.946199,32.438803,8,3,Urban Road,Good,Clear,Day,70,24438,Straight,High,3,Low,Present,Present,0
-18.490045,31.861536,10,3,Highway,Poor,Clear,Day,70,19955,Straight,High,4,Low,Absent,Present,0
-18.216026,30.508938,13,2,Urban Road,Fair,Clear,Day,50,20140,Straight,Medium,1,Low,Present,Absent,1
-17.475224,31.979659,10,5,Rural Road,Fair,Clear,Day,120,28131,Gentle,High,4,Low,Present,Absent,1
-18.096618,31.442049,16,5,Urban Road,Fair,Foggy,Day,80,26378,Straight,Low,0,Low,Present,Present,1
-16.877618,32.075882,10,5,Highway,Good,Foggy,Night,120,7043,Straight,Low,5,Medium,Present,Present,1
-17.552027,31.910088,12,2,Highway,Fair,Clear,Day,70,12492,Straight,Low,5,Low,Absent,Present,0
-16.707343,31.264628,14,1,Urban Road,Fair,Clear,Day,50,29084,Sharp,High,3,Low,Present,Present,1
-18.413678,31.413341,4,1,Urban Road,Good,Rainy,Day,80,2216,Moderate,High,1,Low,Absent,Absent,0
-17.920573,30.807987,9,3,Rural Road,Fair,Clear,Day,80,28011,Straight,Low,4,Medium,Absent,Absent,0
-17.264996,31.880305,11,2,Highway,Poor,Rainy,Day,120,11344,Straight,Low,3,Low,Present,Absent,0
-17.024401,32.231892,12,1,Urban Road,Good,Clear,Night,110,24122,Straight,Low,0,Low,Present,Present,0
-17.074427,31.976984,7,2,Highway,Good,Foggy,Day,110,6370,Moderate,High,2,Low,Absent,Absent,1
-17.712034,32.247176,13,4,Urban Road,Fair,Rainy,Day,110,7272,Moderate,High,1,Low,Present,Present,1
-16.525206,31.90623,12,4,Urban Road,Fair,Clear,Night,110,6504,Moderate,Medium,2,Low,Present,Present,1
-17.253905,32.159447,9,4,Highway,Good,Clear,Day,60,27743,Sharp,Medium,2,Low,Present,Present,1
-17.23854,30.940026,7,5,Highway,Fair,Clear,Day,50,16361,Straight,Low,4,Low,Present,Present,1
-16.610796,31.358175,7,5,Highway,Fair,Rainy,Day,50,12877,Sharp,Low,4,Low,Present,Absent,1
-18.483628,31.24441,11,3,Highway,Poor,Clear,Day,110,7483,Straight,High,4,Medium,Present,Absent,1
-17.657773,31.889123,7,2,Rural Road,Good,Rainy,Day,90,9861,Straight,Low,4,Medium,Present,Present,0
-17.775797,31.226007,10,5,Urban Road,Fair,Clear,Day,60,24827,Gentle,High,3,Low,Present,Present,1
-16.965499,32.137792,12,1,Urban Road,Good,Rainy,Night,120,12054,Straight,Low,0,Low,Present,Present,1
-17.986795,31.498102,3,1,Highway,Poor,Clear,Night,70,15109,Straight,Medium,4,High,Present,Present,0
-18.213225,31.821728,8,4,Rural Road,Fair,Clear,Night,60,7780,Moderate,Low,3,Medium,Present,Present,1
-18.239465,32.41413,10,5,Highway,Good,Clear,Day,120,11405,Straight,High,1,Low,Present,Present,1
-17.276354,31.455396,15,4,Urban Road,Good,Rainy,Day,80,25397,Moderate,High,2,Low,Absent,Present,1
-17.760886,30.924006,14,3,Urban Road,Fair,Rainy,Day,100,3505,Moderate,Low,4,Low,Present,Present,1
-17.815895,31.098826,6,4,Rural Road,Good,Clear,Day,50,11981,Gentle,Medium,5,Low,Present,Present,1
-17.172466,31.098372,5,2,Urban Road,Poor,Clear,Night,50,22980,Straight,Low,0,Low,Present,Present,0
-17.998271,31.102903,12,4,Rural Road,Fair,Rainy,Day,120,27578,Straight,High,4,Medium,Absent,Present,1
-17.960042,31.863465,12,3,Urban Road,Poor,Rainy,Day,90,27888,Moderate,Low,3,Low,Present,Present,1
-16.802015,31.475655,6,4,Urban Road,Good,Clear,Day,60,7125,Sharp,Medium,1,Medium,Present,Present,1
-18.081595,31.743333,10,1,Urban Road,Poor,Clear,Day,110,3861,Straight,Low,5,Low,Present,Present,0
-16.736923,32.020391,7,2,Highway,Good,Rainy,Day,70,13604,Straight,Low,4,High,Absent,Present,0
-17.486588,31.73033,15,5,Urban Road,Good,Clear,Day,100,27921,Moderate,Medium,4,Medium,Present,Present,1
-17.622452,31.731213,11,4,Rural Road,Fair,Clear,Night,90,20731,Straight,Medium,5,Low,Present,Present,1
-17.551572,31.359022,7,2,Urban Road,Good,Clear,Day,80,5844,Straight,Medium,4,Medium,Present,Absent,0
-17.64427,30.896557,9,2,Urban Road,Fair,Foggy,Day,60,2857,Gentle,Medium,0,Low,Present,Present,0
-17.412026,32.092503,10,2,Urban Road,Poor,Clear,Day,110,7331,Gentle,Medium,4,Low,Absent,Present,0
-17.718973,30.702859,10,1,Rural Road,Fair,Clear,Day,120,26842,Straight,High,3,Low,Present,Present,1
-17.427145,32.27863,13,3,Rural Road,Good,Clear,Night,90,18030,Gentle,Low,3,Low,Present,Present,1
-16.836757,30.81038,9,1,Urban Road,Good,Foggy,Day,110,14370,Sharp,Low,3,Low,Present,Absent,0
-16.639859,31.72112,13,1,Urban Road,Fair,Rainy,Day,90,24879,Moderate,Medium,5,High,Present,Absent,1
-17.309613,30.815609,12,3,Highway,Fair,Clear,Day,100,15084,Moderate,Medium,3,Medium,Present,Present,0
-17.204648,30.958417,12,2,Urban Road,Good,Rainy,Night,110,18288,Straight,Medium,5,Medium,Present,Absent,1
-17.85789,31.945734,7,3,Rural Road,Good,Clear,Day,90,9972,Gentle,Medium,4,Low,Absent,Absent,0
-18.246188,30.87987,7,2,Urban Road,Fair,Clear,Day,110,19956,Sharp,Low,0,Low,Absent,Present,0
-17.372757,31.799478,16,3,Urban Road,Good,Clear,Night,60,21853,Gentle,Low,0,Low,Present,Absent,1
-17.796848,30.773269,7,3,Highway,Good,Clear,Day,80,11066,Straight,Medium,0,High,Present,Present,0
-16.966059,31.784111,5,5,Rural Road,Fair,Foggy,Day,120,9652,Straight,Medium,5,Low,Present,Present,1
-17.877852,30.806484,16,5,Urban Road,Fair,Foggy,Day,80,9166,Straight,Medium,4,Low,Present,Absent,1
-17.744746,31.086209,6,4,Urban Road,Fair,Foggy,Night,80,29485,Straight,Medium,4,Medium,Present,Present,1
-18.374116,31.1088,19,2,Rural Road,Poor,Rainy,Day,100,13992,Sharp,Medium,5,Low,Absent,Present,1
-17.685119,31.226806,14,1,Urban Road,Good,Clear,Day,110,19236,Sharp,Medium,0,Low,Present,Absent,1
-17.801193,32.047285,8,5,Highway,Fair,Rainy,Day,100,28704,Sharp,Low,0,Medium,Present,Present,1
-17.758164,32.022095,9,4,Urban Road,Fair,Clear,Night,110,21905,Straight,High,3,Low,Absent,Absent,1
-18.067346,31.556732,9,1,Urban Road,Poor,Rainy,Night,70,10491,Gentle,Low,5,Low,Present,Absent,1
-17.923708,30.887461,10,3,Urban Road,Fair,Clear,Night,80,29278,Sharp,Low,5,Medium,Present,Absent,0
-17.652114,32.355898,6,5,Highway,Fair,Clear,Night,100,14342,Straight,Low,1,Low,Present,Present,1
-18.111623,32.493873,13,1,Highway,Fair,Clear,Day,90,11249,Moderate,High,2,Medium,Present,Present,1
-17.455007,31.607915,13,1,Rural Road,Good,Rainy,Night,120,19517,Sharp,Low,5,Medium,Absent,Absent,1
-17.149434,32.322782,8,3,Urban Road,Fair,Foggy,Day,60,7800,Moderate,High,2,Medium,Present,Present,0
-17.711745,31.141241,14,5,Urban Road,Poor,Clear,Day,60,14983,Gentle,Medium,4,Low,Present,Present,1
-17.772884,31.418957,12,4,Urban Road,Poor,Rainy,Day,90,29871,Straight,Medium,1,Low,Absent,Present,1
-17.302311,31.541001,11,3,Rural Road,Good,Rainy,Night,50,12757,Straight,Low,3,Low,Present,Absent,1
-17.379811,32.2999,8,5,Highway,Good,Rainy,Night,70,3774,Straight,High,3,Medium,Present,Present,1
-18.000375,32.31327,19,5,Rural Road,Poor,Clear,Day,120,26645,Straight,Low,5,Medium,Present,Present,1
-16.889499,31.262732,13,2,Urban Road,Fair,Clear,Day,50,10464,Straight,High,1,High,Present,Absent,1
-16.928157,32.418976,12,2,Urban Road,Poor,Clear,Day,80,17681,Gentle,High,0,Low,Absent,Present,0
-17.585557,31.506073,12,1,Urban Road,Good,Rainy,Night,80,21248,Moderate,Medium,5,Low,Present,Absent,1
-16.602016,31.76954,8,3,Rural Road,Good,Foggy,Night,60,20285,Straight,Low,0,Medium,Present,Absent,1
-18.194578,31.43399,10,5,Highway,Fair,Clear,Day,70,2827,Straight,Low,5,Low,Present,Absent,1
-16.677468,31.64586,5,4,Rural Road,Good,Clear,Day,70,17628,Straight,Low,3,Medium,Absent,Absent,1
-17.519569,31.134411,9,2,Highway,Fair,Clear,Day,120,20519,Sharp,Medium,2,Low,Absent,Present,0
-17.759007,31.447982,7,5,Rural Road,Good,Rainy,Day,80,4572,Straight,Low,5,Medium,Present,Present,1
-18.26252,31.027979,8,3,Highway,Poor,Clear,Night,90,13853,Straight,Low,3,Low,Present,Present,0
-16.558813,30.930025,14,1,Urban Road,Fair,Rainy,Day,110,3774,Straight,Medium,1,Medium,Present,Absent,1
-17.931605,32.437069,9,4,Urban Road,Good,Clear,Day,90,4375,Straight,Medium,0,High,Present,Absent,1
-16.532149,32.191277,11,3,Urban Road,Good,Rainy,Night,110,20459,Gentle,Medium,1,High,Absent,Present,1
-16.701407,31.34731,13,2,Urban Road,Fair,Clear,Night,90,9990,Gentle,High,0,Low,Present,Absent,1
-17.693322,31.216102,9,3,Highway,Fair,Clear,Day,60,3285,Straight,High,2,Low,Present,Present,0
-18.285137,31.708368,15,4,Highway,Fair,Clear,Day,50,22397,Straight,Low,2,Medium,Present,Absent,1
-17.806731,32.437994,12,2,Highway,Good,Clear,Day,110,10123,Straight,Medium,4,Medium,Present,Present,0
-17.027116,31.450551,10,2,Rural Road,Fair,Clear,Day,100,12891,Straight,Medium,4,Low,Present,Absent,0
-17.503016,31.894412,11,3,Rural Road,Good,Rainy,Day,50,7505,Straight,Medium,3,Low,Present,Present,0
-17.461587,30.797679,7,3,Urban Road,Fair,Rainy,Day,120,29002,Gentle,Low,3,Medium,Present,Present,0
-17.969684,31.669367,11,1,Highway,Fair,Foggy,Day,80,10794,Straight,Low,5,Low,Present,Present,0
-17.644257,30.786139,9,3,Rural Road,Good,Rainy,Night,70,12490,Gentle,Medium,0,Low,Present,Present,1
-17.9192,30.618599,12,3,Rural Road,Good,Clear,Day,100,15655,Straight,Medium,1,Medium,Present,Absent,0
-16.950824,31.632571,11,1,Urban Road,Fair,Clear,Night,100,5120,Gentle,High,0,High,Present,Absent,1
-18.038921,31.461206,15,4,Urban Road,Fair,Clear,Day,110,11648,Gentle,Low,2,Medium,Present,Present,1
-16.589191,31.867499,11,1,Urban Road,Good,Clear,Day,50,10705,Straight,High,1,Medium,Present,Present,0
-16.678407,32.017219,14,2,Urban Road,Poor,Clear,Night,50,29047,Sharp,High,4,Low,Present,Present,1
-18.394403,32.077724,11,3,Urban Road,Fair,Clear,Day,60,24894,Moderate,Low,1,Low,Present,Absent,0
-17.96089,30.712475,8,5,Urban Road,Good,Clear,Day,110,22359,Straight,Low,0,Low,Present,Present,1
-16.687995,30.509385,9,2,Urban Road,Good,Clear,Day,100,28931,Moderate,Low,0,Low,Absent,Absent,0
-17.90446,31.601027,12,5,Highway,Good,Rainy,Day,50,17176,Moderate,High,4,Low,Absent,Absent,1
-18.026887,32.152089,14,5,Rural Road,Good,Clear,Day,120,25962,Moderate,High,0,Medium,Present,Absent,1
